init...
initializing network normally...
1803.21	86.699	0	13.1667	5.71037	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
1803.21	86.699	0	13.1667	5.71037	0	
36.9201	61.9071	0	2.78112	1.95683	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
1803.21	86.699	0	13.1667	5.71037	0	
36.9201	61.9071	0	2.78112	1.95683	0	
36.9799	61.8119	0	2.65325	1.93315	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
1803.21	86.699	0	13.1667	5.71037	0	
36.9201	61.9071	0	2.78112	1.95683	0	
36.9799	61.8119	0	2.65325	1.93315	0	
36.947	61.799	0	2.72928	1.74682	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
1803.21	86.699	0	13.1667	5.71037	0	
36.9201	61.9071	0	2.78112	1.95683	0	
36.9799	61.8119	0	2.65325	1.93315	0	
36.947	61.799	0	2.72928	1.74682	0	
36.942	61.727	0	2.62045	1.74131	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
1803.21	86.699	0	13.1667	5.71037	0	
36.9201	61.9071	0	2.78112	1.95683	0	
36.9799	61.8119	0	2.65325	1.93315	0	
36.947	61.799	0	2.72928	1.74682	0	
36.942	61.727	0	2.62045	1.74131	0	
36.4761	53.6442	0	2.56899	1.68237	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
1803.21	86.699	0	13.1667	5.71037	0	
36.9201	61.9071	0	2.78112	1.95683	0	
36.9799	61.8119	0	2.65325	1.93315	0	
36.947	61.799	0	2.72928	1.74682	0	
36.942	61.727	0	2.62045	1.74131	0	
36.4761	53.6442	0	2.56899	1.68237	0	
30.566	52.593	0	2.57286	1.67725	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
1803.21	86.699	0	13.1667	5.71037	0	
36.9201	61.9071	0	2.78112	1.95683	0	
36.9799	61.8119	0	2.65325	1.93315	0	
36.947	61.799	0	2.72928	1.74682	0	
36.942	61.727	0	2.62045	1.74131	0	
36.4761	53.6442	0	2.56899	1.68237	0	
30.566	52.593	0	2.57286	1.67725	0	
30.9298	52.3579	0	2.59677	1.68323	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
1803.21	86.699	0	13.1667	5.71037	0	
36.9201	61.9071	0	2.78112	1.95683	0	
36.9799	61.8119	0	2.65325	1.93315	0	
36.947	61.799	0	2.72928	1.74682	0	
36.942	61.727	0	2.62045	1.74131	0	
36.4761	53.6442	0	2.56899	1.68237	0	
30.566	52.593	0	2.57286	1.67725	0	
30.9298	52.3579	0	2.59677	1.68323	0	
31.0352	52.3992	0	2.52387	1.6841	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
1803.21	86.699	0	13.1667	5.71037	0	
36.9201	61.9071	0	2.78112	1.95683	0	
36.9799	61.8119	0	2.65325	1.93315	0	
36.947	61.799	0	2.72928	1.74682	0	
36.942	61.727	0	2.62045	1.74131	0	
36.4761	53.6442	0	2.56899	1.68237	0	
30.566	52.593	0	2.57286	1.67725	0	
30.9298	52.3579	0	2.59677	1.68323	0	
31.0352	52.3992	0	2.52387	1.6841	0	
30.9749	52.4201	0	2.57114	1.68016	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
1803.21	86.699	0	13.1667	5.71037	0	
36.9201	61.9071	0	2.78112	1.95683	0	
36.9799	61.8119	0	2.65325	1.93315	0	
36.947	61.799	0	2.72928	1.74682	0	
36.942	61.727	0	2.62045	1.74131	0	
36.4761	53.6442	0	2.56899	1.68237	0	
30.566	52.593	0	2.57286	1.67725	0	
30.9298	52.3579	0	2.59677	1.68323	0	
31.0352	52.3992	0	2.52387	1.6841	0	
30.9749	52.4201	0	2.57114	1.68016	0	
30.854	52.4471	0	2.57363	1.67955	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
1803.21	86.699	0	13.1667	5.71037	0	
36.9201	61.9071	0	2.78112	1.95683	0	
36.9799	61.8119	0	2.65325	1.93315	0	
36.947	61.799	0	2.72928	1.74682	0	
36.942	61.727	0	2.62045	1.74131	0	
36.4761	53.6442	0	2.56899	1.68237	0	
30.566	52.593	0	2.57286	1.67725	0	
30.9298	52.3579	0	2.59677	1.68323	0	
31.0352	52.3992	0	2.52387	1.6841	0	
30.9749	52.4201	0	2.57114	1.68016	0	
30.854	52.4471	0	2.57363	1.67955	0	
30.864	52.3629	0	2.5568	1.64736	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
